PERIOD,REPORTER,PARTNER,PRODUCT,FLOW,INDICATORS,Value
2018,Romania,ES,"Cucumbers, fresh or chilled(1998-2500)",IMPORT,VALUE_IN_EUROS,3566349.0
2018,Romania,ES,"Cucumbers, fresh or chilled(1998-2500)",IMPORT,QUANTITY_IN_100KG,39303.0
2019,Romania,ES,"Cucumbers, fresh or chilled(1998-2500)",IMPORT,VALUE_IN_EUROS,4727179.0
2019,Romania,ES,"Cucumbers, fresh or chilled(1998-2500)",IMPORT,QUANTITY_IN_100KG,49707.0
2018,Romania,ES,Currants(2005-2500),IMPORT,VALUE_IN_EUROS,26735.0
2018,Romania,ES,Currants(2005-2500),IMPORT,QUANTITY_IN_100KG,173.0
2019,Romania,ES,Currants(2005-2500),IMPORT,VALUE_IN_EUROS,252.0
2019,Romania,ES,Currants(2005-2500),IMPORT,QUANTITY_IN_100KG,0.0
2018,Romania,ES,Dried apples(1988-2500),IMPORT,VALUE_IN_EUROS,317.0
2018,Romania,ES,Dried apples(1988-2500),IMPORT,QUANTITY_IN_100KG,2.0
2019,Romania,ES,Dried apples(1988-2500),IMPORT,VALUE_IN_EUROS,3.0
2019,Romania,ES,Dried apples(1988-2500),IMPORT,QUANTITY_IN_100KG,0.0
2018,Romania,ES,Dried apricots(1988-2500),IMPORT,VALUE_IN_EUROS,32646.0
2018,Romania,ES,Dried apricots(1988-2500),IMPORT,QUANTITY_IN_100KG,271.0
2019,Romania,ES,Dried apricots(1988-2500),IMPORT,VALUE_IN_EUROS,52613.0
2019,Romania,ES,Dried apricots(1988-2500),IMPORT,QUANTITY_IN_100KG,522.0
2018,Romania,ES,Dried pawpaws(1988-2500),IMPORT,VALUE_IN_EUROS,773.0
2018,Romania,ES,Dried pawpaws(1988-2500),IMPORT,QUANTITY_IN_100KG,1.0
2019,Romania,ES,Dried pawpaws(1988-2500),IMPORT,VALUE_IN_EUROS,386.0
2019,Romania,ES,Dried pawpaws(1988-2500),IMPORT,QUANTITY_IN_100KG,1.0
2018,Romania,ES,"Dried peaches, incl. nectarines(1988-2500)",IMPORT,VALUE_IN_EUROS,50178.0
2018,Romania,ES,"Dried peaches, incl. nectarines(1988-2500)",IMPORT,QUANTITY_IN_100KG,471.0
2019,Romania,ES,"Dried peaches, incl. nectarines(1988-2500)",IMPORT,VALUE_IN_EUROS,110814.0
2019,Romania,ES,"Dried peaches, incl. nectarines(1988-2500)",IMPORT,QUANTITY_IN_100KG,1386.0
2018,Romania,ES,Dried pears(1988-2500),IMPORT,VALUE_IN_EUROS,24760.0
2018,Romania,ES,Dried pears(1988-2500),IMPORT,QUANTITY_IN_100KG,571.0
2019,Romania,ES,Dried pears(1988-2500),IMPORT,VALUE_IN_EUROS,68312.0
2019,Romania,ES,Dried pears(1988-2500),IMPORT,QUANTITY_IN_100KG,883.0
2018,Romania,ES,Dried prunes(1988-2500),IMPORT,VALUE_IN_EUROS,2.0
2018,Romania,ES,Dried prunes(1988-2500),IMPORT,QUANTITY_IN_100KG,0.0
2018,Romania,ES,"Fresh apples (excl. cider apples, in bulk, from 16 September to 15 December)(2005-2500)",IMPORT,VALUE_IN_EUROS,157593.0
2018,Romania,ES,"Fresh apples (excl. cider apples, in bulk, from 16 September to 15 December)(2005-2500)",IMPORT,QUANTITY_IN_100KG,1929.0
2019,Romania,ES,"Fresh apples (excl. cider apples, in bulk, from 16 September to 15 December)(2005-2500)",IMPORT,VALUE_IN_EUROS,137093.0
2019,Romania,ES,"Fresh apples (excl. cider apples, in bulk, from 16 September to 15 December)(2005-2500)",IMPORT,QUANTITY_IN_100KG,1650.0
2018,Romania,ES,Fresh apricots(1998-2500)|Fresh apricots(1988-1994),IMPORT,VALUE_IN_EUROS,279578.0
2018,Romania,ES,Fresh apricots(1998-2500)|Fresh apricots(1988-1994),IMPORT,QUANTITY_IN_100KG,2532.0
2019,Romania,ES,Fresh apricots(1998-2500)|Fresh apricots(1988-1994),IMPORT,VALUE_IN_EUROS,642795.0
2019,Romania,ES,Fresh apricots(1998-2500)|Fresh apricots(1988-1994),IMPORT,QUANTITY_IN_100KG,5302.0
2018,Romania,ES,"Fresh blackberries, mulberries and loganberries(1988-2500)",IMPORT,VALUE_IN_EUROS,45001.0
2018,Romania,ES,"Fresh blackberries, mulberries and loganberries(1988-2500)",IMPORT,QUANTITY_IN_100KG,242.0
2019,Romania,ES,"Fresh blackberries, mulberries and loganberries(1988-2500)",IMPORT,VALUE_IN_EUROS,3159.0
2019,Romania,ES,"Fresh blackberries, mulberries and loganberries(1988-2500)",IMPORT,QUANTITY_IN_100KG,3.0
2019,Romania,ES,Fresh blackcurrants(2012-2500)|Fresh black currants(1988-2006),IMPORT,VALUE_IN_EUROS,55.0
2019,Romania,ES,Fresh blackcurrants(2012-2500)|Fresh black currants(1988-2006),IMPORT,QUANTITY_IN_100KG,0.0
2018,Romania,ES,Fresh cherries (excl. sour cherries)(2012-2500),IMPORT,VALUE_IN_EUROS,13362.0
2018,Romania,ES,Fresh cherries (excl. sour cherries)(2012-2500),IMPORT,QUANTITY_IN_100KG,20.0
2019,Romania,ES,Fresh cherries (excl. sour cherries)(2012-2500),IMPORT,VALUE_IN_EUROS,7478.0
2019,Romania,ES,Fresh cherries (excl. sour cherries)(2012-2500),IMPORT,QUANTITY_IN_100KG,19.0
2018,Romania,ES,Fresh grapes (excl. table grapes)(2000-2500),IMPORT,VALUE_IN_EUROS,167201.0
2018,Romania,ES,Fresh grapes (excl. table grapes)(2000-2500),IMPORT,QUANTITY_IN_100KG,990.0
2019,Romania,ES,Fresh grapes (excl. table grapes)(2000-2500),IMPORT,VALUE_IN_EUROS,97338.0
2019,Romania,ES,Fresh grapes (excl. table grapes)(2000-2500),IMPORT,QUANTITY_IN_100KG,1066.0
2018,Romania,ES,Fresh kiwifruit(2000-2500)|Fresh kiwifruit(1996-1996),IMPORT,VALUE_IN_EUROS,2769.0
2018,Romania,ES,Fresh kiwifruit(2000-2500)|Fresh kiwifruit(1996-1996),IMPORT,QUANTITY_IN_100KG,26.0
2019,Romania,ES,Fresh kiwifruit(2000-2500)|Fresh kiwifruit(1996-1996),IMPORT,VALUE_IN_EUROS,29760.0
2019,Romania,ES,Fresh kiwifruit(2000-2500)|Fresh kiwifruit(1996-1996),IMPORT,QUANTITY_IN_100KG,333.0
2018,Romania,ES,Fresh melons (excl. watermelons)(1996-2500),IMPORT,VALUE_IN_EUROS,78740.0
2018,Romania,ES,Fresh melons (excl. watermelons)(1996-2500),IMPORT,QUANTITY_IN_100KG,617.0
2019,Romania,ES,Fresh melons (excl. watermelons)(1996-2500),IMPORT,VALUE_IN_EUROS,594992.0
2019,Romania,ES,Fresh melons (excl. watermelons)(1996-2500),IMPORT,QUANTITY_IN_100KG,9913.0
2018,Romania,ES,Fresh navel oranges(2017-2500),IMPORT,VALUE_IN_EUROS,1470218.0
2018,Romania,ES,Fresh navel oranges(2017-2500),IMPORT,QUANTITY_IN_100KG,17579.0
2019,Romania,ES,Fresh navel oranges(2017-2500),IMPORT,VALUE_IN_EUROS,1447952.0
2019,Romania,ES,Fresh navel oranges(2017-2500),IMPORT,QUANTITY_IN_100KG,17328.0
2018,Romania,ES,"Fresh nectarines(1998-2500)|Nectarines, fresh(1993-1994)",IMPORT,VALUE_IN_EUROS,940070.0
2018,Romania,ES,"Fresh nectarines(1998-2500)|Nectarines, fresh(1993-1994)",IMPORT,QUANTITY_IN_100KG,10797.0
2019,Romania,ES,"Fresh nectarines(1998-2500)|Nectarines, fresh(1993-1994)",IMPORT,VALUE_IN_EUROS,2767535.0
2019,Romania,ES,"Fresh nectarines(1998-2500)|Nectarines, fresh(1993-1994)",IMPORT,QUANTITY_IN_100KG,31824.0
2018,Romania,ES,Fresh or chilled asparagus(1988-2500),IMPORT,VALUE_IN_EUROS,10944.0
2018,Romania,ES,Fresh or chilled asparagus(1988-2500),IMPORT,QUANTITY_IN_100KG,23.0
2019,Romania,ES,Fresh or chilled asparagus(1988-2500),IMPORT,VALUE_IN_EUROS,172807.0
2019,Romania,ES,Fresh or chilled asparagus(1988-2500),IMPORT,QUANTITY_IN_100KG,367.0
2018,Romania,ES,"Fresh or chilled aubergines ""eggplants""(1988-2500)",IMPORT,VALUE_IN_EUROS,1485246.0
2018,Romania,ES,"Fresh or chilled aubergines ""eggplants""(1988-2500)",IMPORT,QUANTITY_IN_100KG,17390.0
2019,Romania,ES,"Fresh or chilled aubergines ""eggplants""(1988-2500)",IMPORT,VALUE_IN_EUROS,1754758.0
2019,Romania,ES,"Fresh or chilled aubergines ""eggplants""(1988-2500)",IMPORT,QUANTITY_IN_100KG,19684.0
2018,Romania,ES,"Fresh or chilled beans ""Vigna spp., Phaseolus spp."", shelled or unshelled(2000-2500)",IMPORT,VALUE_IN_EUROS,25829.0
2018,Romania,ES,"Fresh or chilled beans ""Vigna spp., Phaseolus spp."", shelled or unshelled(2000-2500)",IMPORT,QUANTITY_IN_100KG,232.0
2019,Romania,ES,"Fresh or chilled beans ""Vigna spp., Phaseolus spp."", shelled or unshelled(2000-2500)",IMPORT,VALUE_IN_EUROS,20841.0
2019,Romania,ES,"Fresh or chilled beans ""Vigna spp., Phaseolus spp."", shelled or unshelled(2000-2500)",IMPORT,QUANTITY_IN_100KG,130.0
2018,Romania,ES,Fresh or chilled cabbage lettuce(2000-2500),IMPORT,VALUE_IN_EUROS,258339.0
2018,Romania,ES,Fresh or chilled cabbage lettuce(2000-2500),IMPORT,QUANTITY_IN_100KG,1714.0
2019,Romania,ES,Fresh or chilled cabbage lettuce(2000-2500),IMPORT,VALUE_IN_EUROS,223694.0
2019,Romania,ES,Fresh or chilled cabbage lettuce(2000-2500),IMPORT,QUANTITY_IN_100KG,1740.0
2018,Romania,ES,Fresh or chilled carrots and turnips(1988-2500),IMPORT,VALUE_IN_EUROS,76145.0
2018,Romania,ES,Fresh or chilled carrots and turnips(1988-2500),IMPORT,QUANTITY_IN_100KG,962.0
2019,Romania,ES,Fresh or chilled carrots and turnips(1988-2500),IMPORT,VALUE_IN_EUROS,15401.0
2019,Romania,ES,Fresh or chilled carrots and turnips(1988-2500),IMPORT,QUANTITY_IN_100KG,287.0
2018,Romania,ES,Fresh or chilled cauliflowers and headed broccoli(2000-2500),IMPORT,VALUE_IN_EUROS,912340.0
2018,Romania,ES,Fresh or chilled cauliflowers and headed broccoli(2000-2500),IMPORT,QUANTITY_IN_100KG,10445.0
2019,Romania,ES,Fresh or chilled cauliflowers and headed broccoli(2000-2500),IMPORT,VALUE_IN_EUROS,1121437.0
2019,Romania,ES,Fresh or chilled cauliflowers and headed broccoli(2000-2500),IMPORT,QUANTITY_IN_100KG,11216.0
2018,Romania,ES,Fresh or chilled celery (excl. celeriac)(1988-2500),IMPORT,VALUE_IN_EUROS,45903.0
2018,Romania,ES,Fresh or chilled celery (excl. celeriac)(1988-2500),IMPORT,QUANTITY_IN_100KG,681.0
2019,Romania,ES,Fresh or chilled celery (excl. celeriac)(1988-2500),IMPORT,VALUE_IN_EUROS,154512.0
2019,Romania,ES,Fresh or chilled celery (excl. celeriac)(1988-2500),IMPORT,QUANTITY_IN_100KG,1674.0
2019,Romania,ES,Fresh or chilled chanterelles(2002-2500),IMPORT,VALUE_IN_EUROS,30918.0
2019,Romania,ES,Fresh or chilled chanterelles(2002-2500),IMPORT,QUANTITY_IN_100KG,100.0
2018,Romania,ES,Fresh or chilled chicory (excl. witloof chicory)(1988-2500),IMPORT,VALUE_IN_EUROS,412.0
2018,Romania,ES,Fresh or chilled chicory (excl. witloof chicory)(1988-2500),IMPORT,QUANTITY_IN_100KG,20.0
2019,Romania,ES,Fresh or chilled chicory (excl. witloof chicory)(1988-2500),IMPORT,VALUE_IN_EUROS,1.0
2019,Romania,ES,Fresh or chilled chicory (excl. witloof chicory)(1988-2500),IMPORT,QUANTITY_IN_100KG,0.0
2018,Romania,ES,Fresh or chilled courgettes(2012-2500),IMPORT,VALUE_IN_EUROS,277000.0
2018,Romania,ES,Fresh or chilled courgettes(2012-2500),IMPORT,QUANTITY_IN_100KG,2730.0
2019,Romania,ES,Fresh or chilled courgettes(2012-2500),IMPORT,VALUE_IN_EUROS,340844.0
2019,Romania,ES,Fresh or chilled courgettes(2012-2500),IMPORT,QUANTITY_IN_100KG,3334.0
2018,Romania,ES,"Fresh or chilled edible mushrooms (excl. chanterelles, flap mushrooms, mushrooms of the genus ""Agaricus"" and truffles)(2002-2500)",IMPORT,VALUE_IN_EUROS,81194.0
2018,Romania,ES,"Fresh or chilled edible mushrooms (excl. chanterelles, flap mushrooms, mushrooms of the genus ""Agaricus"" and truffles)(2002-2500)",IMPORT,QUANTITY_IN_100KG,0.0
2018,Romania,ES,Fresh or chilled fennel(2012-2500),IMPORT,VALUE_IN_EUROS,149.0
2018,Romania,ES,Fresh or chilled fennel(2012-2500),IMPORT,QUANTITY_IN_100KG,1.0
2019,Romania,ES,Fresh or chilled fennel(2012-2500),IMPORT,VALUE_IN_EUROS,0.0
2019,Romania,ES,Fresh or chilled fennel(2012-2500),IMPORT,QUANTITY_IN_100KG,0.0
2019,Romania,ES,Fresh or chilled flap mushrooms(2002-2500),IMPORT,VALUE_IN_EUROS,273783.0
2019,Romania,ES,Fresh or chilled flap mushrooms(2002-2500),IMPORT,QUANTITY_IN_100KG,342.0
2018,Romania,ES,"Fresh or chilled fruits of genus Capsicum or Pimenta (excl. for industrial manufacture of capsicin or capsicum oleoresin dyes, for industrial manufacture of essential oils or resinoids, and sweet peppers)(1988-2500)",IMPORT,VALUE_IN_EUROS,119255.0
2018,Romania,ES,"Fresh or chilled fruits of genus Capsicum or Pimenta (excl. for industrial manufacture of capsicin or capsicum oleoresin dyes, for industrial manufacture of essential oils or resinoids, and sweet peppers)(1988-2500)",IMPORT,QUANTITY_IN_100KG,1308.0
2019,Romania,ES,"Fresh or chilled fruits of genus Capsicum or Pimenta (excl. for industrial manufacture of capsicin or capsicum oleoresin dyes, for industrial manufacture of essential oils or resinoids, and sweet peppers)(1988-2500)",IMPORT,VALUE_IN_EUROS,895056.0
2019,Romania,ES,"Fresh or chilled fruits of genus Capsicum or Pimenta (excl. for industrial manufacture of capsicin or capsicum oleoresin dyes, for industrial manufacture of essential oils or resinoids, and sweet peppers)(1988-2500)",IMPORT,QUANTITY_IN_100KG,6055.0
2018,Romania,ES,Fresh or chilled gherkins(1988-2500),IMPORT,VALUE_IN_EUROS,5146.0
2018,Romania,ES,Fresh or chilled gherkins(1988-2500),IMPORT,QUANTITY_IN_100KG,67.0
2019,Romania,ES,Fresh or chilled gherkins(1988-2500),IMPORT,VALUE_IN_EUROS,14265.0
2019,Romania,ES,Fresh or chilled gherkins(1988-2500),IMPORT,QUANTITY_IN_100KG,156.0
2018,Romania,ES,Fresh or chilled globe artichokes(2012-2500),IMPORT,VALUE_IN_EUROS,15.0
2018,Romania,ES,Fresh or chilled globe artichokes(2012-2500),IMPORT,QUANTITY_IN_100KG,0.0
2019,Romania,ES,Fresh or chilled globe artichokes(2012-2500),IMPORT,VALUE_IN_EUROS,0.0
2019,Romania,ES,Fresh or chilled globe artichokes(2012-2500),IMPORT,QUANTITY_IN_100KG,0.0
2018,Romania,ES,"Fresh or chilled leguminous vegetables, shelled or unshelled (excl. peas ""Pisum sativum"" and beans ""Vigna spp., Phaseolus spp."")(1988-2500)",IMPORT,VALUE_IN_EUROS,369.0
2018,Romania,ES,"Fresh or chilled leguminous vegetables, shelled or unshelled (excl. peas ""Pisum sativum"" and beans ""Vigna spp., Phaseolus spp."")(1988-2500)",IMPORT,QUANTITY_IN_100KG,2.0
2019,Romania,ES,"Fresh or chilled leguminous vegetables, shelled or unshelled (excl. peas ""Pisum sativum"" and beans ""Vigna spp., Phaseolus spp."")(1988-2500)",IMPORT,VALUE_IN_EUROS,1605.0
2019,Romania,ES,"Fresh or chilled leguminous vegetables, shelled or unshelled (excl. peas ""Pisum sativum"" and beans ""Vigna spp., Phaseolus spp."")(1988-2500)",IMPORT,QUANTITY_IN_100KG,10.0
2018,Romania,ES,Fresh or chilled lettuce (excl. cabbage lettuce)(1988-2500),IMPORT,VALUE_IN_EUROS,573816.0
2018,Romania,ES,Fresh or chilled lettuce (excl. cabbage lettuce)(1988-2500),IMPORT,QUANTITY_IN_100KG,4931.0
2019,Romania,ES,Fresh or chilled lettuce (excl. cabbage lettuce)(1988-2500),IMPORT,VALUE_IN_EUROS,913345.0
2019,Romania,ES,Fresh or chilled lettuce (excl. cabbage lettuce)(1988-2500),IMPORT,QUANTITY_IN_100KG,8481.0
2018,Romania,ES,Fresh or chilled new potatoes from 1 January to 30 June(2000-2500),IMPORT,VALUE_IN_EUROS,4878.0
2018,Romania,ES,Fresh or chilled new potatoes from 1 January to 30 June(2000-2500),IMPORT,QUANTITY_IN_100KG,80.0
2019,Romania,ES,Fresh or chilled new potatoes from 1 January to 30 June(2000-2500),IMPORT,VALUE_IN_EUROS,9731.0
2019,Romania,ES,Fresh or chilled new potatoes from 1 January to 30 June(2000-2500),IMPORT,QUANTITY_IN_100KG,221.0
2018,Romania,ES,Fresh or chilled olives (excl. for oil production)(2012-2500),IMPORT,VALUE_IN_EUROS,13243.0
2018,Romania,ES,Fresh or chilled olives (excl. for oil production)(2012-2500),IMPORT,QUANTITY_IN_100KG,134.0
2019,Romania,ES,Fresh or chilled olives (excl. for oil production)(2012-2500),IMPORT,VALUE_IN_EUROS,11779.0
2019,Romania,ES,Fresh or chilled olives (excl. for oil production)(2012-2500),IMPORT,QUANTITY_IN_100KG,123.0
2018,Romania,ES,"Fresh or chilled spinach, New Zealand spinach and orache spinach(1988-2500)",IMPORT,VALUE_IN_EUROS,50.0
2018,Romania,ES,"Fresh or chilled spinach, New Zealand spinach and orache spinach(1988-2500)",IMPORT,QUANTITY_IN_100KG,1.0
2019,Romania,ES,"Fresh or chilled spinach, New Zealand spinach and orache spinach(1988-2500)",IMPORT,VALUE_IN_EUROS,353.0
2019,Romania,ES,"Fresh or chilled spinach, New Zealand spinach and orache spinach(1988-2500)",IMPORT,QUANTITY_IN_100KG,2.0
2018,Romania,ES,Fresh or chilled sweet peppers(1988-2500),IMPORT,VALUE_IN_EUROS,8358322.0
2018,Romania,ES,Fresh or chilled sweet peppers(1988-2500),IMPORT,QUANTITY_IN_100KG,62281.0
2019,Romania,ES,Fresh or chilled sweet peppers(1988-2500),IMPORT,VALUE_IN_EUROS,12864794.0
2019,Romania,ES,Fresh or chilled sweet peppers(1988-2500),IMPORT,QUANTITY_IN_100KG,86333.0
2018,Romania,ES,Fresh or chilled sweetcorn(2012-2500),IMPORT,VALUE_IN_EUROS,29194.0
2018,Romania,ES,Fresh or chilled sweetcorn(2012-2500),IMPORT,QUANTITY_IN_100KG,138.0
2019,Romania,ES,Fresh or chilled sweetcorn(2012-2500),IMPORT,VALUE_IN_EUROS,82261.0
2019,Romania,ES,Fresh or chilled sweetcorn(2012-2500),IMPORT,QUANTITY_IN_100KG,314.0
2018,Romania,ES,Fresh or chilled witloof chicory(1988-2500),IMPORT,VALUE_IN_EUROS,34.0
2018,Romania,ES,Fresh or chilled witloof chicory(1988-2500),IMPORT,QUANTITY_IN_100KG,0.0
2018,Romania,ES,Fresh or dried avocados(2000-2500),IMPORT,VALUE_IN_EUROS,774623.0
2018,Romania,ES,Fresh or dried avocados(2000-2500),IMPORT,QUANTITY_IN_100KG,3808.0
2019,Romania,ES,Fresh or dried avocados(2000-2500),IMPORT,VALUE_IN_EUROS,1445718.0
2019,Romania,ES,Fresh or dried avocados(2000-2500),IMPORT,QUANTITY_IN_100KG,6781.0
2018,Romania,ES,"Fresh or dried citrus fruit (excl. oranges, lemons ""Citrus limon, Citrus limonum"", limes ""Citrus aurantifolia, Citrus latifolia"", grapefruit, mandarins, incl. tangerines and satsumas, clementines, wilkings and similar citrus hybrids)(2002-2500)|Fresh or dried citrus fruit (excl. oranges, lemons, grapefruit, mandarins, incl. tangerines and satsumas, clementines, wilkings and similar citrus hybrids)(1988-2001)",IMPORT,VALUE_IN_EUROS,449.0
2018,Romania,ES,"Fresh or dried citrus fruit (excl. oranges, lemons ""Citrus limon, Citrus limonum"", limes ""Citrus aurantifolia, Citrus latifolia"", grapefruit, mandarins, incl. tangerines and satsumas, clementines, wilkings and similar citrus hybrids)(2002-2500)|Fresh or dried citrus fruit (excl. oranges, lemons, grapefruit, mandarins, incl. tangerines and satsumas, clementines, wilkings and similar citrus hybrids)(1988-2001)",IMPORT,QUANTITY_IN_100KG,0.0
2019,Romania,ES,"Fresh or dried citrus fruit (excl. oranges, lemons ""Citrus limon, Citrus limonum"", limes ""Citrus aurantifolia, Citrus latifolia"", grapefruit, mandarins, incl. tangerines and satsumas, clementines, wilkings and similar citrus hybrids)(2002-2500)|Fresh or dried citrus fruit (excl. oranges, lemons, grapefruit, mandarins, incl. tangerines and satsumas, clementines, wilkings and similar citrus hybrids)(1988-2001)",IMPORT,VALUE_IN_EUROS,161.0
2019,Romania,ES,"Fresh or dried citrus fruit (excl. oranges, lemons ""Citrus limon, Citrus limonum"", limes ""Citrus aurantifolia, Citrus latifolia"", grapefruit, mandarins, incl. tangerines and satsumas, clementines, wilkings and similar citrus hybrids)(2002-2500)|Fresh or dried citrus fruit (excl. oranges, lemons, grapefruit, mandarins, incl. tangerines and satsumas, clementines, wilkings and similar citrus hybrids)(1988-2001)",IMPORT,QUANTITY_IN_100KG,0.0
2018,Romania,ES,Fresh or dried clementines incl. monreales(2017-2500),IMPORT,VALUE_IN_EUROS,2760495.0
2018,Romania,ES,Fresh or dried clementines incl. monreales(2017-2500),IMPORT,QUANTITY_IN_100KG,44171.0
2019,Romania,ES,Fresh or dried clementines incl. monreales(2017-2500),IMPORT,VALUE_IN_EUROS,2997846.0
2019,Romania,ES,Fresh or dried clementines incl. monreales(2017-2500),IMPORT,QUANTITY_IN_100KG,44751.0
2018,Romania,ES,Fresh or dried dates(1988-2500),IMPORT,VALUE_IN_EUROS,24.0
2018,Romania,ES,Fresh or dried dates(1988-2500),IMPORT,QUANTITY_IN_100KG,0.0
2019,Romania,ES,Fresh or dried dates(1988-2500),IMPORT,VALUE_IN_EUROS,460.0
2019,Romania,ES,Fresh or dried dates(1988-2500),IMPORT,QUANTITY_IN_100KG,3.0
2018,Romania,ES,Fresh or dried grapefruit(2000-2500)|Fresh or dried grapefruit(1988-1994),IMPORT,VALUE_IN_EUROS,42071.0
2018,Romania,ES,Fresh or dried grapefruit(2000-2500)|Fresh or dried grapefruit(1988-1994),IMPORT,QUANTITY_IN_100KG,470.0
2019,Romania,ES,Fresh or dried grapefruit(2000-2500)|Fresh or dried grapefruit(1988-1994),IMPORT,VALUE_IN_EUROS,333762.0
2019,Romania,ES,Fresh or dried grapefruit(2000-2500)|Fresh or dried grapefruit(1988-1994),IMPORT,QUANTITY_IN_100KG,4079.0
2018,Romania,ES,"Fresh or dried guavas, mangoes and mangosteens(1988-2500)",IMPORT,VALUE_IN_EUROS,747448.0
2018,Romania,ES,"Fresh or dried guavas, mangoes and mangosteens(1988-2500)",IMPORT,QUANTITY_IN_100KG,4838.0
2019,Romania,ES,"Fresh or dried guavas, mangoes and mangosteens(1988-2500)",IMPORT,VALUE_IN_EUROS,112233.0
2019,Romania,ES,"Fresh or dried guavas, mangoes and mangosteens(1988-2500)",IMPORT,QUANTITY_IN_100KG,652.0
2018,Romania,ES,"Fresh or dried lemons ""Citrus limon, Citrus limonum""(2002-2500)",IMPORT,VALUE_IN_EUROS,3797329.0
2018,Romania,ES,"Fresh or dried lemons ""Citrus limon, Citrus limonum""(2002-2500)",IMPORT,QUANTITY_IN_100KG,32550.0
2019,Romania,ES,"Fresh or dried lemons ""Citrus limon, Citrus limonum""(2002-2500)",IMPORT,VALUE_IN_EUROS,8234343.0
2019,Romania,ES,"Fresh or dried lemons ""Citrus limon, Citrus limonum""(2002-2500)",IMPORT,QUANTITY_IN_100KG,92110.0
2018,Romania,ES,"Fresh or dried limes ""Citrus aurantifolia, Citrus latifolia""(2002-2500)",IMPORT,VALUE_IN_EUROS,18493.0
2018,Romania,ES,"Fresh or dried limes ""Citrus aurantifolia, Citrus latifolia""(2002-2500)",IMPORT,QUANTITY_IN_100KG,169.0
2019,Romania,ES,"Fresh or dried limes ""Citrus aurantifolia, Citrus latifolia""(2002-2500)",IMPORT,VALUE_IN_EUROS,41475.0
2019,Romania,ES,"Fresh or dried limes ""Citrus aurantifolia, Citrus latifolia""(2002-2500)",IMPORT,QUANTITY_IN_100KG,250.0
2018,Romania,ES,Fresh or dried mandarins incl. tangerines (excl. clementines and satsumas)(2017-2500),IMPORT,VALUE_IN_EUROS,712054.0
2018,Romania,ES,Fresh or dried mandarins incl. tangerines (excl. clementines and satsumas)(2017-2500),IMPORT,QUANTITY_IN_100KG,9980.0
2019,Romania,ES,Fresh or dried mandarins incl. tangerines (excl. clementines and satsumas)(2017-2500),IMPORT,VALUE_IN_EUROS,500886.0
2019,Romania,ES,Fresh or dried mandarins incl. tangerines (excl. clementines and satsumas)(2017-2500),IMPORT,QUANTITY_IN_100KG,6480.0
2018,Romania,ES,Fresh or dried pineapples(1988-2500),IMPORT,VALUE_IN_EUROS,193978.0
2018,Romania,ES,Fresh or dried pineapples(1988-2500),IMPORT,QUANTITY_IN_100KG,2506.0
2019,Romania,ES,Fresh or dried pineapples(1988-2500),IMPORT,VALUE_IN_EUROS,115133.0
2019,Romania,ES,Fresh or dried pineapples(1988-2500),IMPORT,QUANTITY_IN_100KG,1435.0
2018,Romania,ES,Fresh or dried satsumas(2017-2500),IMPORT,VALUE_IN_EUROS,82.0
2018,Romania,ES,Fresh or dried satsumas(2017-2500),IMPORT,QUANTITY_IN_100KG,0.0
2018,Romania,ES,"Fresh pawpaws ""papayas""(1988-2500)",IMPORT,VALUE_IN_EUROS,512.0
2018,Romania,ES,"Fresh pawpaws ""papayas""(1988-2500)",IMPORT,QUANTITY_IN_100KG,1.0
2019,Romania,ES,"Fresh pawpaws ""papayas""(1988-2500)",IMPORT,VALUE_IN_EUROS,1200.0
2019,Romania,ES,"Fresh pawpaws ""papayas""(1988-2500)",IMPORT,QUANTITY_IN_100KG,3.0
2018,Romania,ES,"Fresh peaches (excl. nectarines)(1998-2500)|Peaches, fresh (excl. nectarines)(1993-1994)",IMPORT,VALUE_IN_EUROS,578609.0
2018,Romania,ES,"Fresh peaches (excl. nectarines)(1998-2500)|Peaches, fresh (excl. nectarines)(1993-1994)",IMPORT,QUANTITY_IN_100KG,5154.0
2019,Romania,ES,"Fresh peaches (excl. nectarines)(1998-2500)|Peaches, fresh (excl. nectarines)(1993-1994)",IMPORT,VALUE_IN_EUROS,992455.0
2019,Romania,ES,"Fresh peaches (excl. nectarines)(1998-2500)|Peaches, fresh (excl. nectarines)(1993-1994)",IMPORT,QUANTITY_IN_100KG,12918.0
2018,Romania,ES,Fresh pears (excl. perry pears in bulk from 1 August to 31 December)(2012-2500),IMPORT,VALUE_IN_EUROS,121908.0
2018,Romania,ES,Fresh pears (excl. perry pears in bulk from 1 August to 31 December)(2012-2500),IMPORT,QUANTITY_IN_100KG,1197.0
2019,Romania,ES,Fresh pears (excl. perry pears in bulk from 1 August to 31 December)(2012-2500),IMPORT,VALUE_IN_EUROS,223023.0
2019,Romania,ES,Fresh pears (excl. perry pears in bulk from 1 August to 31 December)(2012-2500),IMPORT,QUANTITY_IN_100KG,2945.0
2018,Romania,ES,Fresh persimmons(2012-2500),IMPORT,VALUE_IN_EUROS,900022.0
2018,Romania,ES,Fresh persimmons(2012-2500),IMPORT,QUANTITY_IN_100KG,8090.0
2019,Romania,ES,Fresh persimmons(2012-2500),IMPORT,VALUE_IN_EUROS,807026.0
2019,Romania,ES,Fresh persimmons(2012-2500),IMPORT,QUANTITY_IN_100KG,8355.0
