PERIOD,REPORTER,PARTNER,PRODUCT,FLOW,INDICATORS,Value
2018,Netherlands,ES,"Tomatoes, fresh or chilled(1998-2500)",EXPORT,VALUE_IN_EUROS,19412618.0
2018,Netherlands,ES,"Tomatoes, fresh or chilled(1998-2500)",EXPORT,QUANTITY_IN_100KG,295585.0
2019,Netherlands,ES,"Tomatoes, fresh or chilled(1998-2500)",EXPORT,VALUE_IN_EUROS,26852046.0
2019,Netherlands,ES,"Tomatoes, fresh or chilled(1998-2500)",EXPORT,QUANTITY_IN_100KG,318977.0
2018,Netherlands,ES,"White and red cabbages, fresh or chilled(1988-2500)",EXPORT,VALUE_IN_EUROS,2343120.0
2018,Netherlands,ES,"White and red cabbages, fresh or chilled(1988-2500)",EXPORT,QUANTITY_IN_100KG,90459.0
2019,Netherlands,ES,"White and red cabbages, fresh or chilled(1988-2500)",EXPORT,VALUE_IN_EUROS,4462360.0
2019,Netherlands,ES,"White and red cabbages, fresh or chilled(1988-2500)",EXPORT,QUANTITY_IN_100KG,100244.0
2018,Poland,ES,"Cucumbers, fresh or chilled(1998-2500)",EXPORT,VALUE_IN_EUROS,337.0
2018,Poland,ES,"Cucumbers, fresh or chilled(1998-2500)",EXPORT,QUANTITY_IN_100KG,3.0
2019,Poland,ES,"Cucumbers, fresh or chilled(1998-2500)",EXPORT,VALUE_IN_EUROS,50.0
2019,Poland,ES,"Cucumbers, fresh or chilled(1998-2500)",EXPORT,QUANTITY_IN_100KG,0.0
2018,Poland,ES,Currants(2005-2500),EXPORT,VALUE_IN_EUROS,1826.0
2018,Poland,ES,Currants(2005-2500),EXPORT,QUANTITY_IN_100KG,2.0
2019,Poland,ES,Currants(2005-2500),EXPORT,VALUE_IN_EUROS,6546.0
2019,Poland,ES,Currants(2005-2500),EXPORT,QUANTITY_IN_100KG,30.0
2018,Poland,ES,Dried apples(1988-2500),EXPORT,VALUE_IN_EUROS,102977.0
2018,Poland,ES,Dried apples(1988-2500),EXPORT,QUANTITY_IN_100KG,149.0
2019,Poland,ES,Dried apples(1988-2500),EXPORT,VALUE_IN_EUROS,225586.0
2019,Poland,ES,Dried apples(1988-2500),EXPORT,QUANTITY_IN_100KG,304.0
2018,Poland,ES,Dried apricots(1988-2500),EXPORT,VALUE_IN_EUROS,73.0
2018,Poland,ES,Dried apricots(1988-2500),EXPORT,QUANTITY_IN_100KG,0.0
2019,Poland,ES,Dried apricots(1988-2500),EXPORT,VALUE_IN_EUROS,137.0
2019,Poland,ES,Dried apricots(1988-2500),EXPORT,QUANTITY_IN_100KG,0.0
2019,Poland,ES,Dried grapes (excl. currants and sultanas)(2005-2500),EXPORT,VALUE_IN_EUROS,3966.0
2019,Poland,ES,Dried grapes (excl. currants and sultanas)(2005-2500),EXPORT,QUANTITY_IN_100KG,4.0
2018,Poland,ES,Dried prunes(1988-2500),EXPORT,VALUE_IN_EUROS,2518.0
2018,Poland,ES,Dried prunes(1988-2500),EXPORT,QUANTITY_IN_100KG,6.0
2019,Poland,ES,Dried prunes(1988-2500),EXPORT,VALUE_IN_EUROS,206.0
2019,Poland,ES,Dried prunes(1988-2500),EXPORT,QUANTITY_IN_100KG,1.0
2018,Poland,ES,"Fresh apples (excl. cider apples, in bulk, from 16 September to 15 December)(2005-2500)",EXPORT,VALUE_IN_EUROS,12419187.0
2018,Poland,ES,"Fresh apples (excl. cider apples, in bulk, from 16 September to 15 December)(2005-2500)",EXPORT,QUANTITY_IN_100KG,228754.0
2019,Poland,ES,"Fresh apples (excl. cider apples, in bulk, from 16 September to 15 December)(2005-2500)",EXPORT,VALUE_IN_EUROS,11378387.0
2019,Poland,ES,"Fresh apples (excl. cider apples, in bulk, from 16 September to 15 December)(2005-2500)",EXPORT,QUANTITY_IN_100KG,272452.0
2018,Poland,ES,Fresh apricots(1998-2500)|Fresh apricots(1988-1994),EXPORT,VALUE_IN_EUROS,9982.0
2018,Poland,ES,Fresh apricots(1998-2500)|Fresh apricots(1988-1994),EXPORT,QUANTITY_IN_100KG,72.0
2019,Poland,ES,Fresh blackcurrants(2012-2500)|Fresh black currants(1988-2006),EXPORT,VALUE_IN_EUROS,13243.0
2019,Poland,ES,Fresh blackcurrants(2012-2500)|Fresh black currants(1988-2006),EXPORT,QUANTITY_IN_100KG,256.0
2018,Poland,ES,Fresh cherries (excl. sour cherries)(2012-2500),EXPORT,VALUE_IN_EUROS,28.0
2018,Poland,ES,Fresh cherries (excl. sour cherries)(2012-2500),EXPORT,QUANTITY_IN_100KG,0.0
2018,Poland,ES,Fresh navel oranges(2017-2500),EXPORT,VALUE_IN_EUROS,116632.0
2018,Poland,ES,Fresh navel oranges(2017-2500),EXPORT,QUANTITY_IN_100KG,2151.0
2019,Poland,ES,Fresh navel oranges(2017-2500),EXPORT,VALUE_IN_EUROS,46911.0
2019,Poland,ES,Fresh navel oranges(2017-2500),EXPORT,QUANTITY_IN_100KG,944.0
2018,Poland,ES,"Fresh nectarines(1998-2500)|Nectarines, fresh(1993-1994)",EXPORT,VALUE_IN_EUROS,18559.0
2018,Poland,ES,"Fresh nectarines(1998-2500)|Nectarines, fresh(1993-1994)",EXPORT,QUANTITY_IN_100KG,156.0
2018,Poland,ES,"Fresh or chilled beans ""Vigna spp., Phaseolus spp."", shelled or unshelled(2000-2500)",EXPORT,VALUE_IN_EUROS,68.0
2018,Poland,ES,"Fresh or chilled beans ""Vigna spp., Phaseolus spp."", shelled or unshelled(2000-2500)",EXPORT,QUANTITY_IN_100KG,0.0
2019,Poland,ES,"Fresh or chilled beans ""Vigna spp., Phaseolus spp."", shelled or unshelled(2000-2500)",EXPORT,VALUE_IN_EUROS,426410.0
2019,Poland,ES,"Fresh or chilled beans ""Vigna spp., Phaseolus spp."", shelled or unshelled(2000-2500)",EXPORT,QUANTITY_IN_100KG,2616.0
2018,Poland,ES,Fresh or chilled cabbage lettuce(2000-2500),EXPORT,VALUE_IN_EUROS,276552.0
2018,Poland,ES,Fresh or chilled cabbage lettuce(2000-2500),EXPORT,QUANTITY_IN_100KG,2783.0
2019,Poland,ES,Fresh or chilled cabbage lettuce(2000-2500),EXPORT,VALUE_IN_EUROS,100063.0
2019,Poland,ES,Fresh or chilled cabbage lettuce(2000-2500),EXPORT,QUANTITY_IN_100KG,1514.0
2018,Poland,ES,Fresh or chilled carrots and turnips(1988-2500),EXPORT,VALUE_IN_EUROS,3195.0
2018,Poland,ES,Fresh or chilled carrots and turnips(1988-2500),EXPORT,QUANTITY_IN_100KG,144.0
2018,Poland,ES,Fresh or chilled cauliflowers and headed broccoli(2000-2500),EXPORT,VALUE_IN_EUROS,10784.0
2018,Poland,ES,Fresh or chilled cauliflowers and headed broccoli(2000-2500),EXPORT,QUANTITY_IN_100KG,184.0
2019,Poland,ES,Fresh or chilled cauliflowers and headed broccoli(2000-2500),EXPORT,VALUE_IN_EUROS,60030.0
2019,Poland,ES,Fresh or chilled cauliflowers and headed broccoli(2000-2500),EXPORT,QUANTITY_IN_100KG,963.0
2018,Poland,ES,Fresh or chilled celery (excl. celeriac)(1988-2500),EXPORT,VALUE_IN_EUROS,363.0
2018,Poland,ES,Fresh or chilled celery (excl. celeriac)(1988-2500),EXPORT,QUANTITY_IN_100KG,6.0
2019,Poland,ES,Fresh or chilled celery (excl. celeriac)(1988-2500),EXPORT,VALUE_IN_EUROS,58818.0
2019,Poland,ES,Fresh or chilled celery (excl. celeriac)(1988-2500),EXPORT,QUANTITY_IN_100KG,941.0
2019,Poland,ES,"Fresh or chilled edible mushrooms (excl. chanterelles, flap mushrooms, mushrooms of the genus ""Agaricus"" and truffles)(2002-2500)",EXPORT,VALUE_IN_EUROS,4304.0
2019,Poland,ES,"Fresh or chilled edible mushrooms (excl. chanterelles, flap mushrooms, mushrooms of the genus ""Agaricus"" and truffles)(2002-2500)",EXPORT,QUANTITY_IN_100KG,13.0
2018,Poland,ES,Fresh or chilled fennel(2012-2500),EXPORT,VALUE_IN_EUROS,9.0
2018,Poland,ES,Fresh or chilled fennel(2012-2500),EXPORT,QUANTITY_IN_100KG,0.0
2018,Poland,ES,"Fresh or chilled leguminous vegetables, shelled or unshelled (excl. peas ""Pisum sativum"" and beans ""Vigna spp., Phaseolus spp."")(1988-2500)",EXPORT,VALUE_IN_EUROS,32.0
2018,Poland,ES,"Fresh or chilled leguminous vegetables, shelled or unshelled (excl. peas ""Pisum sativum"" and beans ""Vigna spp., Phaseolus spp."")(1988-2500)",EXPORT,QUANTITY_IN_100KG,0.0
2018,Poland,ES,Fresh or chilled lettuce (excl. cabbage lettuce)(1988-2500),EXPORT,VALUE_IN_EUROS,139690.0
2018,Poland,ES,Fresh or chilled lettuce (excl. cabbage lettuce)(1988-2500),EXPORT,QUANTITY_IN_100KG,1350.0
2019,Poland,ES,Fresh or chilled lettuce (excl. cabbage lettuce)(1988-2500),EXPORT,VALUE_IN_EUROS,23039.0
2019,Poland,ES,Fresh or chilled lettuce (excl. cabbage lettuce)(1988-2500),EXPORT,QUANTITY_IN_100KG,292.0
2018,Poland,ES,"Fresh or chilled mushrooms of the genus ""Agaricus""(2002-2500)",EXPORT,VALUE_IN_EUROS,928798.0
2018,Poland,ES,"Fresh or chilled mushrooms of the genus ""Agaricus""(2002-2500)",EXPORT,QUANTITY_IN_100KG,5272.0
2019,Poland,ES,"Fresh or chilled mushrooms of the genus ""Agaricus""(2002-2500)",EXPORT,VALUE_IN_EUROS,1555119.0
2019,Poland,ES,"Fresh or chilled mushrooms of the genus ""Agaricus""(2002-2500)",EXPORT,QUANTITY_IN_100KG,8662.0
2018,Poland,ES,"Fresh or chilled peas ""Pisum sativum"", shelled or unshelled(2000-2500)",EXPORT,VALUE_IN_EUROS,6351.0
2018,Poland,ES,"Fresh or chilled peas ""Pisum sativum"", shelled or unshelled(2000-2500)",EXPORT,QUANTITY_IN_100KG,14.0
2019,Poland,ES,"Fresh or chilled peas ""Pisum sativum"", shelled or unshelled(2000-2500)",EXPORT,VALUE_IN_EUROS,38.0
2019,Poland,ES,"Fresh or chilled peas ""Pisum sativum"", shelled or unshelled(2000-2500)",EXPORT,QUANTITY_IN_100KG,0.0
2018,Poland,ES,"Fresh or chilled spinach, New Zealand spinach and orache spinach(1988-2500)",EXPORT,VALUE_IN_EUROS,154226.0
2018,Poland,ES,"Fresh or chilled spinach, New Zealand spinach and orache spinach(1988-2500)",EXPORT,QUANTITY_IN_100KG,987.0
2019,Poland,ES,"Fresh or chilled spinach, New Zealand spinach and orache spinach(1988-2500)",EXPORT,VALUE_IN_EUROS,225382.0
2019,Poland,ES,"Fresh or chilled spinach, New Zealand spinach and orache spinach(1988-2500)",EXPORT,QUANTITY_IN_100KG,1711.0
2018,Poland,ES,Fresh or chilled sweet peppers(1988-2500),EXPORT,VALUE_IN_EUROS,8565.0
2018,Poland,ES,Fresh or chilled sweet peppers(1988-2500),EXPORT,QUANTITY_IN_100KG,60.0
2019,Poland,ES,Fresh or chilled sweet peppers(1988-2500),EXPORT,VALUE_IN_EUROS,136457.0
2019,Poland,ES,Fresh or chilled sweet peppers(1988-2500),EXPORT,QUANTITY_IN_100KG,1336.0
2018,Poland,ES,Fresh or chilled witloof chicory(1988-2500),EXPORT,VALUE_IN_EUROS,107960.0
2018,Poland,ES,Fresh or chilled witloof chicory(1988-2500),EXPORT,QUANTITY_IN_100KG,1221.0
2019,Poland,ES,Fresh or chilled witloof chicory(1988-2500),EXPORT,VALUE_IN_EUROS,39228.0
2019,Poland,ES,Fresh or chilled witloof chicory(1988-2500),EXPORT,QUANTITY_IN_100KG,369.0
2019,Poland,ES,Fresh or dried clementines incl. monreales(2017-2500),EXPORT,VALUE_IN_EUROS,8859.0
2019,Poland,ES,Fresh or dried clementines incl. monreales(2017-2500),EXPORT,QUANTITY_IN_100KG,95.0
2018,Poland,ES,Fresh or dried dates(1988-2500),EXPORT,VALUE_IN_EUROS,109.0
2018,Poland,ES,Fresh or dried dates(1988-2500),EXPORT,QUANTITY_IN_100KG,0.0
2019,Poland,ES,Fresh or dried dates(1988-2500),EXPORT,VALUE_IN_EUROS,12192.0
2019,Poland,ES,Fresh or dried dates(1988-2500),EXPORT,QUANTITY_IN_100KG,41.0
2018,Poland,ES,"Fresh or dried guavas, mangoes and mangosteens(1988-2500)",EXPORT,VALUE_IN_EUROS,60105.0
2018,Poland,ES,"Fresh or dried guavas, mangoes and mangosteens(1988-2500)",EXPORT,QUANTITY_IN_100KG,266.0
2018,Poland,ES,"Fresh or dried lemons ""Citrus limon, Citrus limonum""(2002-2500)",EXPORT,VALUE_IN_EUROS,33049.0
2018,Poland,ES,"Fresh or dried lemons ""Citrus limon, Citrus limonum""(2002-2500)",EXPORT,QUANTITY_IN_100KG,391.0
2019,Poland,ES,"Fresh or dried lemons ""Citrus limon, Citrus limonum""(2002-2500)",EXPORT,VALUE_IN_EUROS,2657.0
2019,Poland,ES,"Fresh or dried lemons ""Citrus limon, Citrus limonum""(2002-2500)",EXPORT,QUANTITY_IN_100KG,26.0
2018,Poland,ES,"Fresh or dried limes ""Citrus aurantifolia, Citrus latifolia""(2002-2500)",EXPORT,VALUE_IN_EUROS,5243.0
2018,Poland,ES,"Fresh or dried limes ""Citrus aurantifolia, Citrus latifolia""(2002-2500)",EXPORT,QUANTITY_IN_100KG,29.0
2019,Poland,ES,Fresh or dried mandarins incl. tangerines (excl. clementines and satsumas)(2017-2500),EXPORT,VALUE_IN_EUROS,78379.0
2019,Poland,ES,Fresh or dried mandarins incl. tangerines (excl. clementines and satsumas)(2017-2500),EXPORT,QUANTITY_IN_100KG,595.0
2018,Poland,ES,Fresh or dried pineapples(1988-2500),EXPORT,VALUE_IN_EUROS,27324.0
2018,Poland,ES,Fresh or dried pineapples(1988-2500),EXPORT,QUANTITY_IN_100KG,50.0
2019,Poland,ES,Fresh or dried pineapples(1988-2500),EXPORT,VALUE_IN_EUROS,59564.0
2019,Poland,ES,Fresh or dried pineapples(1988-2500),EXPORT,QUANTITY_IN_100KG,671.0
2018,Poland,ES,Fresh or dried satsumas(2017-2500),EXPORT,VALUE_IN_EUROS,91076.0
2018,Poland,ES,Fresh or dried satsumas(2017-2500),EXPORT,QUANTITY_IN_100KG,1614.0
2019,Poland,ES,Fresh or dried satsumas(2017-2500),EXPORT,VALUE_IN_EUROS,71257.0
2019,Poland,ES,Fresh or dried satsumas(2017-2500),EXPORT,QUANTITY_IN_100KG,1126.0
2018,Poland,ES,"Fresh peaches (excl. nectarines)(1998-2500)|Peaches, fresh (excl. nectarines)(1993-1994)",EXPORT,VALUE_IN_EUROS,58.0
2018,Poland,ES,"Fresh peaches (excl. nectarines)(1998-2500)|Peaches, fresh (excl. nectarines)(1993-1994)",EXPORT,QUANTITY_IN_100KG,0.0
2018,Poland,ES,Fresh pears (excl. perry pears in bulk from 1 August to 31 December)(2012-2500),EXPORT,VALUE_IN_EUROS,20369.0
2018,Poland,ES,Fresh pears (excl. perry pears in bulk from 1 August to 31 December)(2012-2500),EXPORT,QUANTITY_IN_100KG,487.0
2019,Poland,ES,Fresh pears (excl. perry pears in bulk from 1 August to 31 December)(2012-2500),EXPORT,VALUE_IN_EUROS,1382.0
2019,Poland,ES,Fresh pears (excl. perry pears in bulk from 1 August to 31 December)(2012-2500),EXPORT,QUANTITY_IN_100KG,13.0
2018,Poland,ES,Fresh plums(1998-2500),EXPORT,VALUE_IN_EUROS,45220.0
2018,Poland,ES,Fresh plums(1998-2500),EXPORT,QUANTITY_IN_100KG,990.0
2019,Poland,ES,Fresh plums(1998-2500),EXPORT,VALUE_IN_EUROS,2463.0
2019,Poland,ES,Fresh plums(1998-2500),EXPORT,QUANTITY_IN_100KG,49.0
2018,Poland,ES,Fresh raspberries(1988-2500),EXPORT,VALUE_IN_EUROS,69800.0
2018,Poland,ES,Fresh raspberries(1988-2500),EXPORT,QUANTITY_IN_100KG,95.0
2019,Poland,ES,Fresh raspberries(1988-2500),EXPORT,VALUE_IN_EUROS,381561.0
2019,Poland,ES,Fresh raspberries(1988-2500),EXPORT,QUANTITY_IN_100KG,527.0
2019,Poland,ES,"Fresh sour cherries ""Prunus cerasus""(2012-2500)",EXPORT,VALUE_IN_EUROS,8.0
2019,Poland,ES,"Fresh sour cherries ""Prunus cerasus""(2012-2500)",EXPORT,QUANTITY_IN_100KG,0.0
2018,Poland,ES,Fresh strawberries(2000-2500),EXPORT,VALUE_IN_EUROS,47280.0
2018,Poland,ES,Fresh strawberries(2000-2500),EXPORT,QUANTITY_IN_100KG,209.0
2019,Poland,ES,Fresh strawberries(2000-2500),EXPORT,VALUE_IN_EUROS,185910.0
2019,Poland,ES,Fresh strawberries(2000-2500),EXPORT,QUANTITY_IN_100KG,1088.0
2018,Poland,ES,Fresh watermelons(1996-2500),EXPORT,VALUE_IN_EUROS,10951.0
2018,Poland,ES,Fresh watermelons(1996-2500),EXPORT,QUANTITY_IN_100KG,422.0
2019,Poland,ES,Fresh watermelons(1996-2500),EXPORT,VALUE_IN_EUROS,23561.0
2019,Poland,ES,Fresh watermelons(1996-2500),EXPORT,QUANTITY_IN_100KG,629.0
2018,Poland,ES,"Onions, fresh or chilled (excl. sets)(1988-2500)",EXPORT,VALUE_IN_EUROS,488323.0
2018,Poland,ES,"Onions, fresh or chilled (excl. sets)(1988-2500)",EXPORT,QUANTITY_IN_100KG,12412.0
2019,Poland,ES,"Onions, fresh or chilled (excl. sets)(1988-2500)",EXPORT,VALUE_IN_EUROS,30675.0
2019,Poland,ES,"Onions, fresh or chilled (excl. sets)(1988-2500)",EXPORT,QUANTITY_IN_100KG,741.0
2018,Poland,ES,Sultanas(2005-2500),EXPORT,VALUE_IN_EUROS,189.0
2018,Poland,ES,Sultanas(2005-2500),EXPORT,QUANTITY_IN_100KG,1.0
2019,Poland,ES,Sultanas(2005-2500),EXPORT,VALUE_IN_EUROS,132.0
2019,Poland,ES,Sultanas(2005-2500),EXPORT,QUANTITY_IN_100KG,0.0
2018,Poland,ES,"Tomatoes, fresh or chilled(1998-2500)",EXPORT,VALUE_IN_EUROS,3421583.0
2018,Poland,ES,"Tomatoes, fresh or chilled(1998-2500)",EXPORT,QUANTITY_IN_100KG,53278.0
2019,Poland,ES,"Tomatoes, fresh or chilled(1998-2500)",EXPORT,VALUE_IN_EUROS,3046743.0
2019,Poland,ES,"Tomatoes, fresh or chilled(1998-2500)",EXPORT,QUANTITY_IN_100KG,39221.0
2018,Poland,ES,"White and red cabbages, fresh or chilled(1988-2500)",EXPORT,VALUE_IN_EUROS,23080.0
2018,Poland,ES,"White and red cabbages, fresh or chilled(1988-2500)",EXPORT,QUANTITY_IN_100KG,625.0
2018,Portugal,ES,"Bananas, fresh (excl. plantains)(2012-2500)",EXPORT,VALUE_IN_EUROS,8667661.0
2018,Portugal,ES,"Bananas, fresh (excl. plantains)(2012-2500)",EXPORT,QUANTITY_IN_100KG,138597.0
2019,Portugal,ES,"Bananas, fresh (excl. plantains)(2012-2500)",EXPORT,VALUE_IN_EUROS,15653364.0
2019,Portugal,ES,"Bananas, fresh (excl. plantains)(2012-2500)",EXPORT,QUANTITY_IN_100KG,237308.0
2018,Portugal,ES,"Brussels sprouts, fresh or chilled(1988-2500)",EXPORT,VALUE_IN_EUROS,40419.0
2018,Portugal,ES,"Brussels sprouts, fresh or chilled(1988-2500)",EXPORT,QUANTITY_IN_100KG,291.0
2019,Portugal,ES,"Brussels sprouts, fresh or chilled(1988-2500)",EXPORT,VALUE_IN_EUROS,10337.0
2019,Portugal,ES,"Brussels sprouts, fresh or chilled(1988-2500)",EXPORT,QUANTITY_IN_100KG,79.0
2018,Portugal,ES,"Cucumbers, fresh or chilled(1998-2500)",EXPORT,VALUE_IN_EUROS,144993.0
2018,Portugal,ES,"Cucumbers, fresh or chilled(1998-2500)",EXPORT,QUANTITY_IN_100KG,2217.0
2019,Portugal,ES,"Cucumbers, fresh or chilled(1998-2500)",EXPORT,VALUE_IN_EUROS,153961.0
2019,Portugal,ES,"Cucumbers, fresh or chilled(1998-2500)",EXPORT,QUANTITY_IN_100KG,2867.0
2018,Portugal,ES,Dried apples(1988-2500),EXPORT,VALUE_IN_EUROS,675562.0
2018,Portugal,ES,Dried apples(1988-2500),EXPORT,QUANTITY_IN_100KG,1321.0
2019,Portugal,ES,Dried apples(1988-2500),EXPORT,VALUE_IN_EUROS,577986.0
2019,Portugal,ES,Dried apples(1988-2500),EXPORT,QUANTITY_IN_100KG,456.0
2018,Portugal,ES,Dried grapes (excl. currants and sultanas)(2005-2500),EXPORT,VALUE_IN_EUROS,1338.0
2018,Portugal,ES,Dried grapes (excl. currants and sultanas)(2005-2500),EXPORT,QUANTITY_IN_100KG,4.0
2019,Portugal,ES,Dried grapes (excl. currants and sultanas)(2005-2500),EXPORT,VALUE_IN_EUROS,384.0
2019,Portugal,ES,Dried grapes (excl. currants and sultanas)(2005-2500),EXPORT,QUANTITY_IN_100KG,2.0
2018,Portugal,ES,"Dried peaches, incl. nectarines(1988-2500)",EXPORT,VALUE_IN_EUROS,18220.0
2018,Portugal,ES,"Dried peaches, incl. nectarines(1988-2500)",EXPORT,QUANTITY_IN_100KG,16.0
2019,Portugal,ES,"Dried peaches, incl. nectarines(1988-2500)",EXPORT,VALUE_IN_EUROS,1055.0
2019,Portugal,ES,"Dried peaches, incl. nectarines(1988-2500)",EXPORT,QUANTITY_IN_100KG,1.0
2018,Portugal,ES,Dried pears(1988-2500),EXPORT,VALUE_IN_EUROS,11893.0
2018,Portugal,ES,Dried pears(1988-2500),EXPORT,QUANTITY_IN_100KG,91.0
2019,Portugal,ES,Dried pears(1988-2500),EXPORT,VALUE_IN_EUROS,2708.0
2019,Portugal,ES,Dried pears(1988-2500),EXPORT,QUANTITY_IN_100KG,2.0
2018,Portugal,ES,Dried prunes(1988-2500),EXPORT,VALUE_IN_EUROS,10.0
2018,Portugal,ES,Dried prunes(1988-2500),EXPORT,QUANTITY_IN_100KG,0.0
2019,Portugal,ES,Dried prunes(1988-2500),EXPORT,VALUE_IN_EUROS,20.0
2019,Portugal,ES,Dried prunes(1988-2500),EXPORT,QUANTITY_IN_100KG,0.0
2018,Portugal,ES,"Fresh apples (excl. cider apples, in bulk, from 16 September to 15 December)(2005-2500)",EXPORT,VALUE_IN_EUROS,15265940.0
2018,Portugal,ES,"Fresh apples (excl. cider apples, in bulk, from 16 September to 15 December)(2005-2500)",EXPORT,QUANTITY_IN_100KG,400658.0
2019,Portugal,ES,"Fresh apples (excl. cider apples, in bulk, from 16 September to 15 December)(2005-2500)",EXPORT,VALUE_IN_EUROS,15086102.0
2019,Portugal,ES,"Fresh apples (excl. cider apples, in bulk, from 16 September to 15 December)(2005-2500)",EXPORT,QUANTITY_IN_100KG,325808.0
2018,Portugal,ES,Fresh apricots(1998-2500)|Fresh apricots(1988-1994),EXPORT,VALUE_IN_EUROS,27611.0
2018,Portugal,ES,Fresh apricots(1998-2500)|Fresh apricots(1988-1994),EXPORT,QUANTITY_IN_100KG,278.0
2019,Portugal,ES,Fresh apricots(1998-2500)|Fresh apricots(1988-1994),EXPORT,VALUE_IN_EUROS,62668.0
2019,Portugal,ES,Fresh apricots(1998-2500)|Fresh apricots(1988-1994),EXPORT,QUANTITY_IN_100KG,556.0
2018,Portugal,ES,"Fresh blackberries, mulberries and loganberries(1988-2500)",EXPORT,VALUE_IN_EUROS,3308183.0
2018,Portugal,ES,"Fresh blackberries, mulberries and loganberries(1988-2500)",EXPORT,QUANTITY_IN_100KG,4842.0
2019,Portugal,ES,"Fresh blackberries, mulberries and loganberries(1988-2500)",EXPORT,VALUE_IN_EUROS,1425413.0
2019,Portugal,ES,"Fresh blackberries, mulberries and loganberries(1988-2500)",EXPORT,QUANTITY_IN_100KG,2889.0
2019,Portugal,ES,Fresh blackcurrants(2012-2500)|Fresh black currants(1988-2006),EXPORT,VALUE_IN_EUROS,38.0
2019,Portugal,ES,Fresh blackcurrants(2012-2500)|Fresh black currants(1988-2006),EXPORT,QUANTITY_IN_100KG,0.0
2018,Portugal,ES,Fresh cherries (excl. sour cherries)(2012-2500),EXPORT,VALUE_IN_EUROS,8196.0
2018,Portugal,ES,Fresh cherries (excl. sour cherries)(2012-2500),EXPORT,QUANTITY_IN_100KG,20.0
2019,Portugal,ES,Fresh cherries (excl. sour cherries)(2012-2500),EXPORT,VALUE_IN_EUROS,276935.0
2019,Portugal,ES,Fresh cherries (excl. sour cherries)(2012-2500),EXPORT,QUANTITY_IN_100KG,743.0
2018,Portugal,ES,Fresh figs(1988-2500),EXPORT,VALUE_IN_EUROS,106.0
2018,Portugal,ES,Fresh figs(1988-2500),EXPORT,QUANTITY_IN_100KG,0.0
2019,Portugal,ES,Fresh figs(1988-2500),EXPORT,VALUE_IN_EUROS,244.0
2019,Portugal,ES,Fresh figs(1988-2500),EXPORT,QUANTITY_IN_100KG,2.0
2018,Portugal,ES,Fresh grapes (excl. table grapes)(2000-2500),EXPORT,VALUE_IN_EUROS,14315.0
2018,Portugal,ES,Fresh grapes (excl. table grapes)(2000-2500),EXPORT,QUANTITY_IN_100KG,51.0
2019,Portugal,ES,Fresh grapes (excl. table grapes)(2000-2500),EXPORT,VALUE_IN_EUROS,33662.0
2019,Portugal,ES,Fresh grapes (excl. table grapes)(2000-2500),EXPORT,QUANTITY_IN_100KG,149.0
2018,Portugal,ES,Fresh kiwifruit(2000-2500)|Fresh kiwifruit(1996-1996),EXPORT,VALUE_IN_EUROS,16491199.0
2018,Portugal,ES,Fresh kiwifruit(2000-2500)|Fresh kiwifruit(1996-1996),EXPORT,QUANTITY_IN_100KG,140431.0
2019,Portugal,ES,Fresh kiwifruit(2000-2500)|Fresh kiwifruit(1996-1996),EXPORT,VALUE_IN_EUROS,17402732.0
2019,Portugal,ES,Fresh kiwifruit(2000-2500)|Fresh kiwifruit(1996-1996),EXPORT,QUANTITY_IN_100KG,145644.0
2018,Portugal,ES,Fresh melons (excl. watermelons)(1996-2500),EXPORT,VALUE_IN_EUROS,524733.0
2018,Portugal,ES,Fresh melons (excl. watermelons)(1996-2500),EXPORT,QUANTITY_IN_100KG,7607.0
2019,Portugal,ES,Fresh melons (excl. watermelons)(1996-2500),EXPORT,VALUE_IN_EUROS,634664.0
2019,Portugal,ES,Fresh melons (excl. watermelons)(1996-2500),EXPORT,QUANTITY_IN_100KG,7947.0
2018,Portugal,ES,Fresh navel oranges(2017-2500),EXPORT,VALUE_IN_EUROS,7714584.0
2018,Portugal,ES,Fresh navel oranges(2017-2500),EXPORT,QUANTITY_IN_100KG,115083.0
2019,Portugal,ES,Fresh navel oranges(2017-2500),EXPORT,VALUE_IN_EUROS,9234189.0
2019,Portugal,ES,Fresh navel oranges(2017-2500),EXPORT,QUANTITY_IN_100KG,130902.0
2018,Portugal,ES,"Fresh nectarines(1998-2500)|Nectarines, fresh(1993-1994)",EXPORT,VALUE_IN_EUROS,619677.0
2018,Portugal,ES,"Fresh nectarines(1998-2500)|Nectarines, fresh(1993-1994)",EXPORT,QUANTITY_IN_100KG,12011.0
2019,Portugal,ES,"Fresh nectarines(1998-2500)|Nectarines, fresh(1993-1994)",EXPORT,VALUE_IN_EUROS,345135.0
2019,Portugal,ES,"Fresh nectarines(1998-2500)|Nectarines, fresh(1993-1994)",EXPORT,QUANTITY_IN_100KG,7483.0
2018,Portugal,ES,Fresh or chilled asparagus(1988-2500),EXPORT,VALUE_IN_EUROS,819438.0
2018,Portugal,ES,Fresh or chilled asparagus(1988-2500),EXPORT,QUANTITY_IN_100KG,3315.0
2019,Portugal,ES,Fresh or chilled asparagus(1988-2500),EXPORT,VALUE_IN_EUROS,609366.0
2019,Portugal,ES,Fresh or chilled asparagus(1988-2500),EXPORT,QUANTITY_IN_100KG,2914.0
