product,origen,Unidad,familia,price_mean,Volumen,Valor (en euros),DATE
NECTARINA PULPA AMARILLA,SUDAFRICA,kg,FRUTAS HUESO,0.890909091,27965,24914.27273,7/1/2019
NECTARINA PULPA AMARILLA,SUDAFRICA,kg,FRUTAS HUESO,2,12188,24376,12/1/2019
NECTARINA PULPA AMARILLA,SUDAFRICA,kg,FRUTAS HUESO,2,4438,8876,1/1/2020
NECTARINA PULPA AMARILLA,SUDAFRICA,kg,FRUTAS HUESO,2,14128,28256,2/1/2020
NECTARINA PULPA AMARILLA,SUDAFRICA,kg,FRUTAS HUESO,2,30077,60154,3/1/2020
NECTARINA PULPA AMARILLA,SUDAFRICA,kg,FRUTAS HUESO,2.353571429,11241,26456.49643,4/1/2020
NECTARINA PULPA AMARILLA,SUDAFRICA,kg,FRUTAS HUESO,2.069444444,28699,59390.9861,5/1/2020
NECTARINA PULPA AMARILLA,SUDAFRICA,kg,FRUTAS HUESO,1.683333333,279059,469749.3166,6/1/2020
NECTARINA PULPA AMARILLA,SUDAFRICA,kg,FRUTAS HUESO,0.85,20553,17470.05,7/1/2020
NECTARINA PULPA AMARILLA,SUDAFRICA,kg,FRUTAS HUESO,1.1125,8039,8943.3875,8/1/2020
NECTARINA PULPA AMARILLA,SUDAFRICA,kg,FRUTAS HUESO,1.2,4883,5859.6,9/1/2020
NECTARINA PULPA AMARILLA,TARRAGONA,kg,FRUTAS HUESO,3.115384615,34339,106979.1923,5/1/2018
NECTARINA PULPA AMARILLA,TARRAGONA,kg,FRUTAS HUESO,1.3875,84541,117300.6375,6/1/2018
NECTARINA PULPA AMARILLA,TARRAGONA,kg,FRUTAS HUESO,0.755555556,58570,44252.88891,7/1/2018
NECTARINA PULPA AMARILLA,TARRAGONA,kg,FRUTAS HUESO,0.786470588,48814,38390.77528,8/1/2018
NECTARINA PULPA AMARILLA,TARRAGONA,kg,FRUTAS HUESO,0.875,2882,2521.75,9/1/2018
NECTARINA PULPA AMARILLA,TARRAGONA,kg,FRUTAS HUESO,1.334375,86877,115926.4969,5/1/2019
NECTARINA PULPA AMARILLA,TARRAGONA,kg,FRUTAS HUESO,1.305555556,69455,90677.36114,6/1/2019
NECTARINA PULPA AMARILLA,TARRAGONA,kg,FRUTAS HUESO,0.895238095,62604,56045.4857,7/1/2019
NECTARINA PULPA AMARILLA,TARRAGONA,kg,FRUTAS HUESO,0.908823529,58139,52838.09115,8/1/2019
NECTARINA PULPA AMARILLA,TARRAGONA,kg,FRUTAS HUESO,0.8,49971,39976.8,9/1/2019
NECTARINA PULPA AMARILLA,TARRAGONA,kg,FRUTAS HUESO,0.8,753,602.4,10/1/2019
NECTARINA PULPA AMARILLA,TARRAGONA,kg,FRUTAS HUESO,2,152,304,12/1/2019
NECTARINA PULPA AMARILLA,TARRAGONA,kg,FRUTAS HUESO,2.5,3280,8200,4/1/2020
NECTARINA PULPA AMARILLA,TARRAGONA,kg,FRUTAS HUESO,2.092105263,121150,253458.5526,5/1/2020
NECTARINA PULPA AMARILLA,TARRAGONA,kg,FRUTAS HUESO,1.665,74714,124398.81,6/1/2020
NECTARINA PULPA AMARILLA,TARRAGONA,kg,FRUTAS HUESO,0.794444444,48533,38556.7722,7/1/2020
NECTARINA PULPA AMARILLA,TARRAGONA,kg,FRUTAS HUESO,0.985294118,48800,48082.35296,8/1/2020
NECTARINA PULPA AMARILLA,TARRAGONA,kg,FRUTAS HUESO,1.157142857,10607,12273.81428,9/1/2020
NECTARINA PULPA AMARILLA,TERUEL,kg,FRUTAS HUESO,0.8,7552,6041.6,6/1/2018
NECTARINA PULPA AMARILLA,TERUEL,kg,FRUTAS HUESO,0.756,10610,8021.16,7/1/2018
NECTARINA PULPA AMARILLA,TERUEL,kg,FRUTAS HUESO,0.827,44469,36775.863,8/1/2018
NECTARINA PULPA AMARILLA,TERUEL,kg,FRUTAS HUESO,0.85,4054,3445.9,9/1/2018
NECTARINA PULPA AMARILLA,TERUEL,kg,FRUTAS HUESO,0.8,6589,5271.2,6/1/2019
NECTARINA PULPA AMARILLA,TERUEL,kg,FRUTAS HUESO,0.8875,11564,10263.05,7/1/2019
NECTARINA PULPA AMARILLA,USA,kg,FRUTAS HUESO,0.95,843,800.85,9/1/2018
NECTARINA PULPA AMARILLA,USA,kg,FRUTAS HUESO,1.38,3168,4371.84,5/1/2019
NECTARINA PULPA AMARILLA,USA,kg,FRUTAS HUESO,1.45,1623,2353.35,6/1/2019
NECTARINA PULPA AMARILLA,USA,kg,FRUTAS HUESO,0.9,1437,1293.3,7/1/2019
NECTARINA PULPA AMARILLA,VALENCIA,kg,FRUTAS HUESO,2.2,26869,59111.8,4/1/2018
NECTARINA PULPA AMARILLA,VALENCIA,kg,FRUTAS HUESO,3.079545455,263453,811315.4888,5/1/2018
NECTARINA PULPA AMARILLA,VALENCIA,kg,FRUTAS HUESO,1.461764706,141319,206575.1265,6/1/2018
NECTARINA PULPA AMARILLA,VALENCIA,kg,FRUTAS HUESO,0.766666667,33165,25426.50001,7/1/2018
NECTARINA PULPA AMARILLA,VALENCIA,kg,FRUTAS HUESO,0.773076923,24913,19259.66538,8/1/2018
NECTARINA PULPA AMARILLA,VALENCIA,kg,FRUTAS HUESO,0.8875,10254,9100.425,9/1/2018
NECTARINA PULPA AMARILLA,VALENCIA,kg,FRUTAS HUESO,1,6620,6620,10/1/2018
NECTARINA PULPA AMARILLA,VALENCIA,kg,FRUTAS HUESO,1.875,30406,57011.25,4/1/2019
NECTARINA PULPA AMARILLA,VALENCIA,kg,FRUTAS HUESO,1.34047619,257986,345824.0904,5/1/2019
NECTARINA PULPA AMARILLA,VALENCIA,kg,FRUTAS HUESO,1.2875,104003,133903.8625,6/1/2019
NECTARINA PULPA AMARILLA,VALENCIA,kg,FRUTAS HUESO,0.894736842,34980,31297.89473,7/1/2019
NECTARINA PULPA AMARILLA,VALENCIA,kg,FRUTAS HUESO,0.913333333,32863,30014.87332,8/1/2019
NECTARINA PULPA AMARILLA,VALENCIA,kg,FRUTAS HUESO,0.8,131408,105126.4,9/1/2019
NECTARINA PULPA AMARILLA,VALENCIA,kg,FRUTAS HUESO,0.8,23637,18909.6,10/1/2019
NECTARINA PULPA AMARILLA,VALENCIA,kg,FRUTAS HUESO,0.8,3850,3080,11/1/2019
NECTARINA PULPA AMARILLA,VALENCIA,kg,FRUTAS HUESO,2.655555556,90351,239932.1,4/1/2020
NECTARINA PULPA AMARILLA,VALENCIA,kg,FRUTAS HUESO,2.0875,344543,719233.5125,5/1/2020
NECTARINA PULPA AMARILLA,VALENCIA,kg,FRUTAS HUESO,1.68,59690,100279.2,6/1/2020
NECTARINA PULPA AMARILLA,VALENCIA,kg,FRUTAS HUESO,0.735714286,81627,60054.15002,7/1/2020
NECTARINA PULPA AMARILLA,VALENCIA,kg,FRUTAS HUESO,0.918181818,50717,46567.42726,8/1/2020
NECTARINA PULPA AMARILLA,VALENCIA,kg,FRUTAS HUESO,1.161538462,46887,54461.05387,9/1/2020
NECTARINA PULPA AMARILLA,ZARAGOZA,kg,FRUTAS HUESO,1.6,16,25.6,1/1/2018
NECTARINA PULPA AMARILLA,ZARAGOZA,kg,FRUTAS HUESO,3.173529412,14369,45600.44412,5/1/2018
NECTARINA PULPA AMARILLA,ZARAGOZA,kg,FRUTAS HUESO,1.2875,298033,383717.4875,6/1/2018
NECTARINA PULPA AMARILLA,ZARAGOZA,kg,FRUTAS HUESO,0.761363636,461024,351006.9089,7/1/2018
NECTARINA PULPA AMARILLA,ZARAGOZA,kg,FRUTAS HUESO,0.798636364,274827,219486.836,8/1/2018
NECTARINA PULPA AMARILLA,ZARAGOZA,kg,FRUTAS HUESO,0.886111111,320488,283987.9777,9/1/2018
NECTARINA PULPA AMARILLA,ZARAGOZA,kg,FRUTAS HUESO,1,89900,89900,10/1/2018
NECTARINA PULPA AMARILLA,ZARAGOZA,kg,FRUTAS HUESO,2,13,26,4/1/2019
NECTARINA PULPA AMARILLA,ZARAGOZA,kg,FRUTAS HUESO,1.45,12747,18483.15,5/1/2019
NECTARINA PULPA AMARILLA,ZARAGOZA,kg,FRUTAS HUESO,1.233333333,194265,239593.4999,6/1/2019
NECTARINA PULPA AMARILLA,ZARAGOZA,kg,FRUTAS HUESO,0.895652174,423430,379246,7/1/2019
NECTARINA PULPA AMARILLA,ZARAGOZA,kg,FRUTAS HUESO,0.892857143,205363,183359.8215,8/1/2019
NECTARINA PULPA AMARILLA,ZARAGOZA,kg,FRUTAS HUESO,0.8,446683,357346.4,9/1/2019
NECTARINA PULPA AMARILLA,ZARAGOZA,kg,FRUTAS HUESO,0.8,187670,150136,10/1/2019
NECTARINA PULPA AMARILLA,ZARAGOZA,kg,FRUTAS HUESO,0.8,1604,1283.2,11/1/2019
NECTARINA PULPA AMARILLA,ZARAGOZA,kg,FRUTAS HUESO,2,115,230,1/1/2020
NECTARINA PULPA AMARILLA,ZARAGOZA,kg,FRUTAS HUESO,2,531,1062,2/1/2020
NECTARINA PULPA AMARILLA,ZARAGOZA,kg,FRUTAS HUESO,2.85,3568,10168.8,4/1/2020
NECTARINA PULPA AMARILLA,ZARAGOZA,kg,FRUTAS HUESO,1.875,4207,7888.125,5/1/2020
NECTARINA PULPA AMARILLA,ZARAGOZA,kg,FRUTAS HUESO,1.665,473597,788539.005,6/1/2020
NECTARINA PULPA AMARILLA,ZARAGOZA,kg,FRUTAS HUESO,0.795652174,543279,432261.1174,7/1/2020
NECTARINA PULPA AMARILLA,ZARAGOZA,kg,FRUTAS HUESO,1.023809524,225588,230959.1429,8/1/2020
NECTARINA PULPA AMARILLA,ZARAGOZA,kg,FRUTAS HUESO,1.175,244429,287204.075,9/1/2020
NECTARINA PULPA AMARILLA,ZARAGOZA,kg,FRUTAS HUESO,1.2,2710,3252,10/1/2020
NECTARINA PULPA BLANCA,ALBACETE,kg,FRUTAS HUESO,2.3,2260,5198,6/1/2018
NECTARINA PULPA BLANCA,ALICANTE,kg,FRUTAS HUESO,3.5,724,2534,5/1/2018
NECTARINA PULPA BLANCA,ALICANTE,kg,FRUTAS HUESO,0.85,1143,971.55,6/1/2018
NECTARINA PULPA BLANCA,ALICANTE,kg,FRUTAS HUESO,2.7,2740,7398,4/1/2020
NECTARINA PULPA BLANCA,ALICANTE,kg,FRUTAS HUESO,2.15,2365,5084.75,5/1/2020
NECTARINA PULPA BLANCA,ALICANTE,kg,FRUTAS HUESO,1.2,7910,9492,10/1/2020
NECTARINA PULPA BLANCA,ALMERIA,kg,FRUTAS HUESO,2.3,2240,5152,4/1/2019
NECTARINA PULPA BLANCA,ALMERIA,kg,FRUTAS HUESO,1.5,993,1489.5,6/1/2019
NECTARINA PULPA BLANCA,BADAJOZ,kg,FRUTAS HUESO,2.8,3120,8736,5/1/2018
NECTARINA PULPA BLANCA,BADAJOZ,kg,FRUTAS HUESO,1.2,15284,18340.8,6/1/2018
NECTARINA PULPA BLANCA,BADAJOZ,kg,FRUTAS HUESO,0.84,4330,3637.2,7/1/2018
NECTARINA PULPA BLANCA,BADAJOZ,kg,FRUTAS HUESO,1.5,4123,6184.5,5/1/2019
NECTARINA PULPA BLANCA,BADAJOZ,kg,FRUTAS HUESO,1.375,33544,46123,6/1/2019
NECTARINA PULPA BLANCA,BADAJOZ,kg,FRUTAS HUESO,1.033333333,9497,9813.566664,7/1/2019
NECTARINA PULPA BLANCA,BADAJOZ,kg,FRUTAS HUESO,2.233333333,5341,11928.23333,5/1/2020
NECTARINA PULPA BLANCA,BADAJOZ,kg,FRUTAS HUESO,1.775,6685,11865.875,6/1/2020
NECTARINA PULPA BLANCA,BADAJOZ,kg,FRUTAS HUESO,0.85,12729,10819.65,7/1/2020
NECTARINA PULPA BLANCA,BARCELONA,kg,FRUTAS HUESO,3.157142857,2393,7555.042857,5/1/2018
NECTARINA PULPA BLANCA,BARCELONA,kg,FRUTAS HUESO,2.3,2640,6072,6/1/2018
NECTARINA PULPA BLANCA,BARCELONA,kg,FRUTAS HUESO,0.815,5697,4643.055,7/1/2018
NECTARINA PULPA BLANCA,BARCELONA,kg,FRUTAS HUESO,0.9125,2642,2410.825,8/1/2018
NECTARINA PULPA BLANCA,BARCELONA,kg,FRUTAS HUESO,0.85,953,810.05,9/1/2018
NECTARINA PULPA BLANCA,BARCELONA,kg,FRUTAS HUESO,1.2,722,866.4,10/1/2018
NECTARINA PULPA BLANCA,BARCELONA,kg,FRUTAS HUESO,1.2,28,33.6,12/1/2018
NECTARINA PULPA BLANCA,BARCELONA,kg,FRUTAS HUESO,1.855555556,5248,9737.955558,4/1/2019
NECTARINA PULPA BLANCA,BARCELONA,kg,FRUTAS HUESO,1.405555556,15141,21281.51667,5/1/2019
NECTARINA PULPA BLANCA,BARCELONA,kg,FRUTAS HUESO,1.333333333,4769,6358.666665,6/1/2019
NECTARINA PULPA BLANCA,BARCELONA,kg,FRUTAS HUESO,1.008695652,70080,70689.39129,7/1/2019
NECTARINA PULPA BLANCA,BARCELONA,kg,FRUTAS HUESO,0.884210526,30683,27130.23157,8/1/2019
NECTARINA PULPA BLANCA,BARCELONA,kg,FRUTAS HUESO,0.8,52483,41986.4,9/1/2019
NECTARINA PULPA BLANCA,BARCELONA,kg,FRUTAS HUESO,0.8,58761,47008.8,10/1/2019
NECTARINA PULPA BLANCA,BARCELONA,kg,FRUTAS HUESO,0.8,903,722.4,11/1/2019
NECTARINA PULPA BLANCA,BARCELONA,kg,FRUTAS HUESO,2,4,8,3/1/2020
NECTARINA PULPA BLANCA,BARCELONA,kg,FRUTAS HUESO,2.657142857,7292,19375.88571,4/1/2020
NECTARINA PULPA BLANCA,BARCELONA,kg,FRUTAS HUESO,2.171428571,13949,30289.25714,5/1/2020
NECTARINA PULPA BLANCA,BARCELONA,kg,FRUTAS HUESO,1.78,19982,35567.96,6/1/2020
NECTARINA PULPA BLANCA,BARCELONA,kg,FRUTAS HUESO,0.880952381,82578,72747.28572,7/1/2020
NECTARINA PULPA BLANCA,BARCELONA,kg,FRUTAS HUESO,1.003125,80858,81110.68125,8/1/2020
NECTARINA PULPA BLANCA,BARCELONA,kg,FRUTAS HUESO,1.178571429,47673,56186.03573,9/1/2020
NECTARINA PULPA BLANCA,BARCELONA,kg,FRUTAS HUESO,1.2,1476,1771.2,10/1/2020
NECTARINA PULPA BLANCA,CACERES,kg,FRUTAS HUESO,2,3187,6374,6/1/2020
NECTARINA PULPA BLANCA,CHILE,kg,FRUTAS HUESO,2.083333333,709,1477.083333,3/1/2018
NECTARINA PULPA BLANCA,CHILE,kg,FRUTAS HUESO,1.5,40,60,2/1/2019
NECTARINA PULPA BLANCA,CHILE,kg,FRUTAS HUESO,1.5,5629,8443.5,3/1/2019
NECTARINA PULPA BLANCA,CHILE,kg,FRUTAS HUESO,1.728571429,4071,7037.014287,4/1/2019
NECTARINA PULPA BLANCA,CHILE,kg,FRUTAS HUESO,1.485714286,2553,3793.028572,5/1/2019
NECTARINA PULPA BLANCA,CHILE,kg,FRUTAS HUESO,1,1199,1199,6/1/2019
NECTARINA PULPA BLANCA,CHILE,kg,FRUTAS HUESO,1.014285714,1984,2012.342857,7/1/2019
NECTARINA PULPA BLANCA,CHILE,kg,FRUTAS HUESO,0.775,1628,1261.7,8/1/2019
NECTARINA PULPA BLANCA,CHILE,kg,FRUTAS HUESO,2,659,1318,2/1/2020
NECTARINA PULPA BLANCA,CHILE,kg,FRUTAS HUESO,2,608,1216,3/1/2020
NECTARINA PULPA BLANCA,CHILE,kg,FRUTAS HUESO,2,4290,8580,4/1/2020
NECTARINA PULPA BLANCA,CHILE,kg,FRUTAS HUESO,2.166666667,3071,6653.833334,5/1/2020
NECTARINA PULPA BLANCA,CHILE,kg,FRUTAS HUESO,1.827272727,43909,80233.71817,6/1/2020
NECTARINA PULPA BLANCA,CHILE,kg,FRUTAS HUESO,0.753333333,192124,144733.4133,7/1/2020
NECTARINA PULPA BLANCA,CHILE,kg,FRUTAS HUESO,0.85625,57649,49361.95625,8/1/2020
NECTARINA PULPA BLANCA,CHILE,kg,FRUTAS HUESO,1.166666667,129188,150719.3334,9/1/2020
NECTARINA PULPA BLANCA,CHILE,kg,FRUTAS HUESO,1.2,3535,4242,10/1/2020
NECTARINA PULPA BLANCA,FRANCIA,kg,FRUTAS HUESO,1,960,960,6/1/2018
NECTARINA PULPA BLANCA,GERONA,kg,FRUTAS HUESO,0.875,288,252,6/1/2018
NECTARINA PULPA BLANCA,GERONA,kg,FRUTAS HUESO,0.9,261,234.9,7/1/2018
NECTARINA PULPA BLANCA,HUELVA,kg,FRUTAS HUESO,2.1,16307,34244.7,4/1/2018
NECTARINA PULPA BLANCA,HUELVA,kg,FRUTAS HUESO,3.226923077,43728,141106.8923,5/1/2018
NECTARINA PULPA BLANCA,HUELVA,kg,FRUTAS HUESO,1.766666667,44676,78927.60001,4/1/2019
NECTARINA PULPA BLANCA,HUELVA,kg,FRUTAS HUESO,1.514285714,28523,43191.97142,5/1/2019
NECTARINA PULPA BLANCA,HUESCA,kg,FRUTAS HUESO,2.975,12943,38505.425,5/1/2018
NECTARINA PULPA BLANCA,HUESCA,kg,FRUTAS HUESO,1.281578947,174424,223538.1263,6/1/2018
NECTARINA PULPA BLANCA,HUESCA,kg,FRUTAS HUESO,0.84047619,203757,171252.907,7/1/2018
NECTARINA PULPA BLANCA,HUESCA,kg,FRUTAS HUESO,0.865909091,133662,115739.1409,8/1/2018
NECTARINA PULPA BLANCA,HUESCA,kg,FRUTAS HUESO,0.85,127092,108028.2,9/1/2018
NECTARINA PULPA BLANCA,HUESCA,kg,FRUTAS HUESO,1.2,3042,3650.4,10/1/2018
NECTARINA PULPA BLANCA,HUESCA,kg,FRUTAS HUESO,1.5,15042,22563,5/1/2019
NECTARINA PULPA BLANCA,HUESCA,kg,FRUTAS HUESO,1.382352941,171623,237243.5588,6/1/2019
NECTARINA PULPA BLANCA,HUESCA,kg,FRUTAS HUESO,1.008695652,302837,305470.3652,7/1/2019
NECTARINA PULPA BLANCA,HUESCA,kg,FRUTAS HUESO,0.873684211,284491,248555.2949,8/1/2019
NECTARINA PULPA BLANCA,HUESCA,kg,FRUTAS HUESO,0.8,226779,181423.2,9/1/2019
NECTARINA PULPA BLANCA,HUESCA,kg,FRUTAS HUESO,0.8,133197,106557.6,10/1/2019
NECTARINA PULPA BLANCA,HUESCA,kg,FRUTAS HUESO,2.22,15027,33359.94,5/1/2020
NECTARINA PULPA BLANCA,HUESCA,kg,FRUTAS HUESO,1.765,258071,455495.315,6/1/2020
NECTARINA PULPA BLANCA,HUESCA,kg,FRUTAS HUESO,0.886956522,368651,326977.4088,7/1/2020
NECTARINA PULPA BLANCA,HUESCA,kg,FRUTAS HUESO,0.997619048,249143,248549.8025,8/1/2020
NECTARINA PULPA BLANCA,HUESCA,kg,FRUTAS HUESO,1.172222222,197042,230977.0111,9/1/2020
NECTARINA PULPA BLANCA,ITALIA,kg,FRUTAS HUESO,1,1563,1563,7/1/2019
NECTARINA PULPA BLANCA,LERIDA,kg,FRUTAS HUESO,2.1,91,191.1,4/1/2018
NECTARINA PULPA BLANCA,LERIDA,kg,FRUTAS HUESO,3.167647059,119484,378483.1412,5/1/2018
NECTARINA PULPA BLANCA,LERIDA,kg,FRUTAS HUESO,1.4225,115022,163618.795,6/1/2018
NECTARINA PULPA BLANCA,LERIDA,kg,FRUTAS HUESO,0.843181818,341148,287649.7908,7/1/2018
NECTARINA PULPA BLANCA,LERIDA,kg,FRUTAS HUESO,0.865909091,355259,307621.9978,8/1/2018
NECTARINA PULPA BLANCA,LERIDA,kg,FRUTAS HUESO,0.855555556,205032,175416.2668,9/1/2018
NECTARINA PULPA BLANCA,LERIDA,kg,FRUTAS HUESO,1.2,79751,95701.2,10/1/2018
NECTARINA PULPA BLANCA,LERIDA,kg,FRUTAS HUESO,1.766666667,6508,11497.46667,4/1/2019
NECTARINA PULPA BLANCA,LERIDA,kg,FRUTAS HUESO,1.405882353,101466,142649.2588,5/1/2019
NECTARINA PULPA BLANCA,LERIDA,kg,FRUTAS HUESO,1.4375,170166,244613.625,6/1/2019
NECTARINA PULPA BLANCA,LERIDA,kg,FRUTAS HUESO,1.009090909,235985,238130.3182,7/1/2019
NECTARINA PULPA BLANCA,LERIDA,kg,FRUTAS HUESO,0.871428571,275967,240485.5285,8/1/2019
NECTARINA PULPA BLANCA,LERIDA,kg,FRUTAS HUESO,0.8,375545,300436,9/1/2019
NECTARINA PULPA BLANCA,LERIDA,kg,FRUTAS HUESO,0.8,224570,179656,10/1/2019
NECTARINA PULPA BLANCA,LERIDA,kg,FRUTAS HUESO,0.8,77062,61649.6,11/1/2019
NECTARINA PULPA BLANCA,LERIDA,kg,FRUTAS HUESO,2.12,12749,27027.88,5/1/2020
NECTARINA PULPA BLANCA,LERIDA,kg,FRUTAS HUESO,1.75,132536,231938,6/1/2020
NECTARINA PULPA BLANCA,LERIDA,kg,FRUTAS HUESO,1.055555556,122959,129790.0556,7/1/2020
NECTARINA PULPA BLANCA,LERIDA,kg,FRUTAS HUESO,1.08,248237,268095.96,8/1/2020
NECTARINA PULPA BLANCA,LERIDA,kg,FRUTAS HUESO,1.2,13841,16609.2,9/1/2020
NECTARINA PULPA BLANCA,LERIDA,kg,FRUTAS HUESO,1.2,237,284.4,10/1/2020
NECTARINA PULPA BLANCA,MADRID,kg,FRUTAS HUESO,2.8,3483,9752.4,5/1/2018
NECTARINA PULPA BLANCA,MADRID,kg,FRUTAS HUESO,1.983333333,3539,7019.016665,6/1/2018
NECTARINA PULPA BLANCA,MADRID,kg,FRUTAS HUESO,1.5,3845,5767.5,5/1/2019
NECTARINA PULPA BLANCA,MADRID,kg,FRUTAS HUESO,1.5,4692,7038,6/1/2019
NECTARINA PULPA BLANCA,MADRID,kg,FRUTAS HUESO,1,781,781,7/1/2019
NECTARINA PULPA BLANCA,MADRID,kg,FRUTAS HUESO,2.2,3958,8707.6,5/1/2020
NECTARINA PULPA BLANCA,MADRID,kg,FRUTAS HUESO,2,4352,8704,6/1/2020
NECTARINA PULPA BLANCA,MURCIA,kg,FRUTAS HUESO,2.1,9630,20223,4/1/2018
NECTARINA PULPA BLANCA,MURCIA,kg,FRUTAS HUESO,3.079545455,136033,418919.8069,5/1/2018
NECTARINA PULPA BLANCA,MURCIA,kg,FRUTAS HUESO,1.5625,84285,131695.3125,6/1/2018
NECTARINA PULPA BLANCA,MURCIA,kg,FRUTAS HUESO,0.84375,13123,11072.53125,7/1/2018
NECTARINA PULPA BLANCA,MURCIA,kg,FRUTAS HUESO,0.925,1949,1802.825,8/1/2018
NECTARINA PULPA BLANCA,MURCIA,kg,FRUTAS HUESO,1.9,15082,28655.8,4/1/2019
NECTARINA PULPA BLANCA,MURCIA,kg,FRUTAS HUESO,1.43,110956,158667.08,5/1/2019
NECTARINA PULPA BLANCA,MURCIA,kg,FRUTAS HUESO,1.428571429,63045,90064.28574,6/1/2019
NECTARINA PULPA BLANCA,MURCIA,kg,FRUTAS HUESO,1,9040,9040,7/1/2019
NECTARINA PULPA BLANCA,MURCIA,kg,FRUTAS HUESO,2.8,353,988.4,4/1/2020
NECTARINA PULPA BLANCA,NAVARRA,kg,FRUTAS HUESO,0.9,2720,2448,8/1/2018
NECTARINA PULPA BLANCA,NAVARRA,kg,FRUTAS HUESO,0.8,1000,800,8/1/2019
NECTARINA PULPA BLANCA,OTRAS PROVINCIAS,kg,FRUTAS HUESO,0.866666667,3126,2709.200001,9/1/2018
NECTARINA PULPA BLANCA,OTRAS PROVINCIAS,kg,FRUTAS HUESO,1.5,34,51,1/1/2019
NECTARINA PULPA BLANCA,OTRAS PROVINCIAS,kg,FRUTAS HUESO,1.5,897,1345.5,6/1/2019
NECTARINA PULPA BLANCA,OTRAS PROVINCIAS,kg,FRUTAS HUESO,1,1434,1434,7/1/2019
NECTARINA PULPA BLANCA,OTROS AMERICA,kg,FRUTAS HUESO,1.8,6,10.8,2/1/2018
NECTARINA PULPA BLANCA,SEVILLA,kg,FRUTAS HUESO,2.1,3932,8257.2,4/1/2018
NECTARINA PULPA BLANCA,SEVILLA,kg,FRUTAS HUESO,3.083333333,125617,387319.0833,5/1/2018
NECTARINA PULPA BLANCA,SEVILLA,kg,FRUTAS HUESO,1.514285714,122058,184830.6857,6/1/2018
NECTARINA PULPA BLANCA,SEVILLA,kg,FRUTAS HUESO,0.9,9194,8274.6,7/1/2018
NECTARINA PULPA BLANCA,SEVILLA,kg,FRUTAS HUESO,1.957142857,30071,58853.24285,4/1/2019
NECTARINA PULPA BLANCA,SEVILLA,kg,FRUTAS HUESO,1.43,120267,171981.81,5/1/2019
NECTARINA PULPA BLANCA,SEVILLA,kg,FRUTAS HUESO,1.433333333,64051,91806.43331,6/1/2019
NECTARINA PULPA BLANCA,SEVILLA,kg,FRUTAS HUESO,1.011111111,15825,16000.83333,7/1/2019
NECTARINA PULPA BLANCA,SEVILLA,kg,FRUTAS HUESO,2.657142857,19612,52111.88571,4/1/2020
NECTARINA PULPA BLANCA,SEVILLA,kg,FRUTAS HUESO,2.1875,69435,151889.0625,5/1/2020
NECTARINA PULPA BLANCA,SEVILLA,kg,FRUTAS HUESO,1.92,44631,85691.52,6/1/2020
NECTARINA PULPA BLANCA,SEVILLA,kg,FRUTAS HUESO,1.2,12805,15366,10/1/2020
NECTARINA PULPA BLANCA,SUDAFRICA,kg,FRUTAS HUESO,1.9,3,5.7,2/1/2018
NECTARINA PULPA BLANCA,SUDAFRICA,kg,FRUTAS HUESO,2,6,12,3/1/2018
NECTARINA PULPA BLANCA,SUDAFRICA,kg,FRUTAS HUESO,2,1260,2520,3/1/2020
NECTARINA PULPA BLANCA,SUDAFRICA,kg,FRUTAS HUESO,2.44375,107737,263282.2938,4/1/2020
NECTARINA PULPA BLANCA,SUDAFRICA,kg,FRUTAS HUESO,2.18,239671,522482.78,5/1/2020
NECTARINA PULPA BLANCA,SUDAFRICA,kg,FRUTAS HUESO,1.794444444,225077,403888.1721,6/1/2020
NECTARINA PULPA BLANCA,SUDAFRICA,kg,FRUTAS HUESO,1.342857143,120825,162250.7143,7/1/2020
NECTARINA PULPA BLANCA,TARRAGONA,kg,FRUTAS HUESO,2.8,290,812,5/1/2018
NECTARINA PULPA BLANCA,TARRAGONA,kg,FRUTAS HUESO,1.3,5262,6840.6,6/1/2018
NECTARINA PULPA BLANCA,TARRAGONA,kg,FRUTAS HUESO,0.9,2664,2397.6,8/1/2018
NECTARINA PULPA BLANCA,TARRAGONA,kg,FRUTAS HUESO,0.8,100,80,9/1/2018
NECTARINA PULPA BLANCA,TARRAGONA,kg,FRUTAS HUESO,1.5,640,960,5/1/2019
NECTARINA PULPA BLANCA,TARRAGONA,kg,FRUTAS HUESO,1.3,725,942.5,6/1/2019
NECTARINA PULPA BLANCA,TARRAGONA,kg,FRUTAS HUESO,1.005882353,26968,27126.6353,7/1/2019
NECTARINA PULPA BLANCA,TARRAGONA,kg,FRUTAS HUESO,0.871428571,10556,9198.799995,8/1/2019
NECTARINA PULPA BLANCA,TARRAGONA,kg,FRUTAS HUESO,0.8,15099,12079.2,9/1/2019
NECTARINA PULPA BLANCA,TARRAGONA,kg,FRUTAS HUESO,0.8,4324,3459.2,10/1/2019
NECTARINA PULPA BLANCA,TARRAGONA,kg,FRUTAS HUESO,2.216666667,2481,5499.550001,5/1/2020
NECTARINA PULPA BLANCA,TARRAGONA,kg,FRUTAS HUESO,1.875,3462,6491.25,6/1/2020
NECTARINA PULPA BLANCA,TARRAGONA,kg,FRUTAS HUESO,0.65,15328,9963.2,7/1/2020
NECTARINA PULPA BLANCA,TARRAGONA,kg,FRUTAS HUESO,0.986666667,77695,76659.06669,8/1/2020
